CAMPUS,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"053001041","OZONA MIDDLE","N","CROCKETT","053","CROCKETT COUNTY CONSOLIDATED CSD","06 - 08","M"," "," ","15"
"113901102","CROCKETT EL","N","HOUSTON","113","CROCKETT ISD","01 - 05","E"," "," ","06"
"113901002","CROCKETT H S","N","HOUSTON","113","CROCKETT ISD","09 - 12","S"," "," ","06"
"113901041","CROCKETT J H","N","HOUSTON","113","CROCKETT ISD","06 - 08","M"," "," ","06"
"113901105","EARLY CHILDHOOD CTR","N","HOUSTON","113","CROCKETT ISD","EE - KG","E","113901102","CROCKETT EL","06"
"113901004","PINEYWOODS AEC OF CHOICE","N","HOUSTON","113","CROCKETT ISD","09 - 12","S"," "," ","06"
"101906103","BARRETT PRIMARY","N","HARRIS","101","CROSBY ISD","01 - 02","E","101906101","NEWPORT ELEMENTARY","04"
"101906106","CROSBY EL","N","HARRIS","101","CROSBY ISD","01 - 04","E"," "," ","04"
"101906001","CROSBY HIGH SCHOOL","N","HARRIS","101","CROSBY ISD","09 - 12","S"," "," ","04"
"101906102","CROSBY KINDERGARTEN CENTER","N","HARRIS","101","CROSBY ISD","EE - KG","E","101906101","NEWPORT ELEMENTARY","04"
"101906042","CROSBY MIDDLE","N","HARRIS","101","CROSBY ISD","07 - 08","M"," "," ","04"
"101906104","DREW INTERMEDIATE","N","HARRIS","101","CROSBY ISD","05 - 06","M"," "," ","04"
"101906002","HC JJAEP - EXCEL ACADEMY","N","HARRIS","101","CROSBY ISD","10 - 11","S"," "," ","04"
"101906101","NEWPORT ELEMENTARY","N","HARRIS","101","CROSBY ISD","03 - 04","E"," "," ","04"
"054901101","CROSBYTON EL","N","CROSBY","054","CROSBYTON CISD","PK - 05","E"," "," ","17"
"054901001","CROSBYTON H S","N","CROSBY","054","CROSBYTON CISD","09 - 12","S"," "," ","17"
"054901041","CROSBYTON MIDDLE","N","CROSBY","054","CROSBYTON CISD","06 - 08","M"," "," ","17"
"054901200","SP ED CO-OP","N","CROSBY","054","CROSBYTON CISD","09 - 09","S"," "," ","17"
"030901101","CROSS PLAINS EL","N","CALLAHAN","030","CROSS PLAINS ISD","PK - 06","E"," "," ","14"
"030901001","CROSS PLAINS H S","N","CALLAHAN","030","CROSS PLAINS ISD","07 - 12","S"," "," ","14"
"107904101","CROSS ROADS EL","N","HENDERSON","107","CROSS ROADS ISD","PK - 05","E"," "," ","07"
"107904001","CROSS ROADS H S","N","HENDERSON","107","CROSS ROADS ISD","09 - 12","S"," "," ","07"
"107904041","CROSS ROADS J H","N","HENDERSON","107","CROSS ROADS ISD","06 - 08","M"," "," ","07"
"184801001","CROSSTIMBERS ACADEMY","Y","PARKER","184","CROSSTIMBERS ACADEMY","09 - 12","S"," "," ","11"
"078901101","CROWELL EL","N","FOARD","078","CROWELL ISD","PK - 06","E"," "," ","09"
"078901001","CROWELL H S","N","FOARD","078","CROWELL ISD","07 - 12","S"," "," ","09"
"220912101","BESS RACE EL","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912001","CROWLEY H S","N","TARRANT","220","CROWLEY ISD","09 - 12","S"," "," ","11"
"220912009","CROWLEY H S 9TH GRADE CAMPUS","N","TARRANT","220","CROWLEY ISD","09 - 09","S"," "," ","11"
"220912042","CROWLEY MIDDLE","N","TARRANT","220","CROWLEY ISD","07 - 08","M"," "," ","11"
"220912108","DALLAS PARK EL","N","TARRANT","220","CROWLEY ISD","PK - 04","E"," "," ","11"
"220912113","DAVID L WALKER INT","N","TARRANT","220","CROWLEY ISD","05 - 06","M"," "," ","11"
"220912103","DEER CREEK EL","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912041","H F STEVENS MIDDLE","N","TARRANT","220","CROWLEY ISD","07 - 09","M"," "," ","11"
"220912109","J A HARGRAVE EL","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912105","JACKIE CARDEN EL","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912114","MARY HARRIS INT","N","TARRANT","220","CROWLEY ISD","05 - 06","M"," "," ","11"
"220912104","MEADOWCREEK EL","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912002","NORTH CROWLEY H S","N","TARRANT","220","CROWLEY ISD","09 - 12","S"," "," ","11"
"220912029","NORTH CROWLEY H S 9TH GRADE CAMPUS","N","TARRANT","220","CROWLEY ISD","09 - 09","S"," "," ","11"
"220912107","OAKMONT EL","N","TARRANT","220","CROWLEY ISD","PK - 04","E"," "," ","11"
"220912106","PARKWAY EL","N","TARRANT","220","CROWLEY ISD","PK - 04","E"," "," ","11"
"220912112","S H CROWLEY INT","N","TARRANT","220","CROWLEY ISD","05 - 07","M"," "," ","11"
"220912110","SIDNEY H POYNTER","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912111","SUE CROUCH INT SCH","N","TARRANT","220","CROWLEY ISD","05 - 06","M"," "," ","11"
"220912043","SUMMER CREEK MIDDLE","N","TARRANT","220","CROWLEY ISD","07 - 08","M"," "," ","11"
"220912102","SYCAMORE EL","N","TARRANT","220","CROWLEY ISD","EE - 04","E"," "," ","11"
"220912012","TARRANT CO J J A E P","N","TARRANT","220","CROWLEY ISD","09 - 09","S"," "," ","11"
"254901104","BENITO JUAREZ","N","ZAVALA","254","CRYSTAL CITY ISD","05 - 06","M"," "," ","20"
"254901001","CRYSTAL CITY H S","N","ZAVALA","254","CRYSTAL CITY ISD","09 - 12","S"," "," ","20"
"254901101","DR TOMAS RIVERA-ZAVALA EL","N","ZAVALA","254","CRYSTAL CITY ISD","PK - 04","E"," "," ","20"
"254901042","STERLING H FLY JR H S","N","ZAVALA","254","CRYSTAL CITY ISD","07 - 08","M"," "," ","20"
"062901001","CUERO H S","N","DEWITT","062","CUERO ISD","09 - 12","S"," "," ","03"
"062901042","CUERO INT","N","DEWITT","062","CUERO ISD","04 - 06","E"," "," ","03"
"062901041","CUERO J H","N","DEWITT","062","CUERO ISD","07 - 08","M"," "," ","03"
"062901104","FRENCH EL","N","DEWITT","062","CUERO ISD","EE - KG","E","062901102","HUNT EL","03"
"062901102","HUNT EL","N","DEWITT","062","CUERO ISD","01 - 03","E"," "," ","03"
"055901102","EAGLE EL","N","CULBERSON","055","CULBERSON COUNTY-ALLAMOORE ISD","EE - 05","E"," "," ","18"
"055901001","VAN HORN H S","N","CULBERSON","055","CULBERSON COUNTY-ALLAMOORE ISD","09 - 12","S"," "," ","18"
"055901041","VAN HORN J H","N","CULBERSON","055","CULBERSON COUNTY-ALLAMOORE ISD","06 - 08","M"," "," ","18"
"212801101","CUMBERLAND ACADEMY","Y","SMITH","212","CUMBERLAND ACADEMY","KG - 06","E"," "," ","07"
"112905101","CUMBY ELEMENTARY","N","HOPKINS","112","CUMBY ISD","PK - 06","E"," "," ","08"
"112905001","CUMBY H S","N","HOPKINS","112","CUMBY ISD","07 - 12","S"," "," ","08"
"174902002","CUSHING EL","N","NACOGDOCHES","174","CUSHING ISD","EE - 05","E"," "," ","07"
"174902001","CUSHING SCHOOL","N","NACOGDOCHES","174","CUSHING ISD","06 - 12","B"," "," ","07"
"101907107","ADAM ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907146","ANDRE ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907051","ARAGON MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907041","ARNOLD MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907133","AULT EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907101","BANE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","PK - 05","E"," "," ","04"
"101907125","BANG EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907139","BIRKES EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907148","BLACK EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907043","BLEYL MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907044","CAMPBELL MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907047","COOK MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907130","COPELAND EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907002","CY-FAIR HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907004","CYPRESS CREEK HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907007","CYPRESS FALLS H S","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907013","CYPRESS LAKES H S","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907012","CYPRESS RANCH H S","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907010","CYPRESS RIDGE HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907009","CYPRESS SPRINGS HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907011","CYPRESS WOODS HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907037","CYPRESS-FAIRBANKS J J A E P","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","07 - 11","S"," "," ","04"
"101907145","DANISH EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907042","DEAN MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907057","DR CHERYL CORBETT SALYARDS","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907154","DR DEBBIE EMERY EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907142","DURYEA ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","PK - 05","E"," "," ","04"
"101907120","EMMOTT EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907135","FARNEY EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907124","FIEST EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907112","FRANCONE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907117","FRAZIER EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907136","GLEASON EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","PK - 05","E"," "," ","04"
"101907052","GOODSON MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907128","HAIRGROVE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907126","HAMILTON EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907049","HAMILTON MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907108","HANCOCK ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907151","HEMMENWAY EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","PK - 05","E"," "," ","04"
"101907106","HOLBROOK EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907121","HOLMSLEY ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907055","HOPPER MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907113","HORNE ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907003","JERSEY VILLAGE HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907122","JOWELL ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907053","KAHLA MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907143","KEITH EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","KG - 05","E"," "," ","04"
"101907134","KIRK ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907046","LABAY MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907103","LAMKIN ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907005","LANGHAM CREEK H S","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","09 - 12","S"," "," ","04"
"101907144","LEE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","PK - 05","E"," "," ","04"
"101907111","LIEDER EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907116","LOWERY ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907105","MATZKE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907150","MCFEE ELEMENTARY SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907127","METCALF ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907110","MILLSAP ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907115","MOORE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907119","OWENS EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907104","POST ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907147","POSTMA ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907129","REED EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907155","RENNELL EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","PK - 05","E"," "," ","04"
"101907152","ROBINSON EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907140","ROBISON EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907138","SAMPSON EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907132","SHERIDAN EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907056","SMITH MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907054","SPILLANE MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907153","SWENKE EL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907050","THORNTON MIDDLE","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907141","TIPPS ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907048","TRUITT MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907137","WALKER ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907149","WARNER ELEMENTARY SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","KG - 05","E"," "," ","04"
"101907045","WATKINS MIDDLE SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","06 - 08","M"," "," ","04"
"101907131","WILLBERN ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907118","WILSON ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"101907008","WINDFERN HIGH SCHOOL","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","11 - 12","S"," "," ","04"
"101907109","YEAGER ELEMENTARY","N","HARRIS","101","CYPRESS-FAIRBANKS ISD","EE - 05","E"," "," ","04"
"163902001","D'HANIS SCHOOL","N","MEDINA","163","D'HANIS ISD","PK - 12","B"," "," ","20"
"172902001","DAINGERFIELD H S","N","MORRIS","172","DAINGERFIELD-LONE STAR ISD","09 - 12","S"," "," ","08"
"172902041","DAINGERFIELD J H","N","MORRIS","172","DAINGERFIELD-LONE STAR ISD","06 - 08","M"," "," ","08"
"172902101","SOUTH EL","N","MORRIS","172","DAINGERFIELD-LONE STAR ISD","03 - 05","E"," "," ","08"
"172902102","WEST EL","N","MORRIS","172","DAINGERFIELD-LONE STAR ISD","EE - 02","E","172902101","SOUTH EL","08"
"056901104","DALHART EL","N","DALLAM","056","DALHART ISD","EE - 03","E"," "," ","16"
"056901001","DALHART H S","N","DALLAM","056","DALHART ISD","09 - 12","S"," "," ","16"
"056901105","DALHART INT SCHOOL","N","DALLAM","056","DALHART ISD","04 - 05","E"," "," ","16"
"056901042","DALHART J H","N","DALLAM","056","DALHART ISD","06 - 08","M"," "," ","16"
"056901002","X I T SECONDARY SCHOOL","N","DALLAM","056","DALHART ISD","07 - 12","S"," "," ","16"
"057804004","DALLAS CAN ACADEMY AT PLEASANT GRO","Y","DALLAS","057","DALLAS CAN ACADEMY CHARTER","09 - 12","S"," "," ","10"
"057804001","DALLAS CAN ACADEMY CHARTER","Y","DALLAS","057","DALLAS CAN ACADEMY CHARTER","09 - 12","S"," "," ","10"
"057804002","DALLAS CAN ACADEMY CHARTER-OAK CLI","Y","DALLAS","057","DALLAS CAN ACADEMY CHARTER","09 - 12","S"," "," ","10"
"057804003","TEXANS CAN AT CARROLLTON-FARMERS B","Y","DALLAS","057","DALLAS CAN ACADEMY CHARTER","09 - 12","S"," "," ","10"
"057805101","LINDSLEY PARK COMMUNITY SCHOOL","Y","DALLAS","057","DALLAS COMMUNITY CHARTER SCHOOL","PK - 03","E"," "," ","10"
"057814001","DALLAS COUNTY JUVENILE JUSTICE","Y","DALLAS","057","DALLAS COUNTY JUVENILE JUSTICE","06 - 12","B"," "," ","10"
"057814002","DRC CAMPUS","Y","DALLAS","057","DALLAS COUNTY JUVENILE JUSTICE","07 - 10","S"," "," ","10"
"057814005","LETOT CAMPUS","Y","DALLAS","057","DALLAS COUNTY JUVENILE JUSTICE","05 - 11","B"," "," ","10"
"057814003","MEDLOCK YOUTH VILLAGE","Y","DALLAS","057","DALLAS COUNTY JUVENILE JUSTICE","07 - 12","S"," "," ","10"
"057814004","SAU CAMPUS","Y","DALLAS","057","DALLAS COUNTY JUVENILE JUSTICE","06 - 12","B"," "," ","10"
"057905003","A MACEO SMITH NEW TECH H S","N","DALLAS","057","DALLAS ISD","09 - 09","S"," "," ","10"
"057905219","ADELLE TURNER EL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905163","ALBERT SIDNEY JOHNSTON ELEMENTARY","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905206","ALEX SANGER EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905058","ALEX W SPENCE TALENTED/GIFTED ACAD","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905140","AMELIA EARHART LEARNING CENTER","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905280","ANNE FRANK ELEMENTARY SCHOOL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905110","ANNIE WEBB BLANTON EL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905164","ANSON JONES EL","N","DALLAS","057","DALLAS ISD","EE - 06","E"," "," ","10"
"057905105","ARCADIA PARK EL","N","DALLAS","057","DALLAS ISD","PK - 06","E"," "," ","10"
"057905106","ARLINGTON PARK COMMUNITY LEARNING","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905169","ARTHUR KRAMER EL SCHOOL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905239","ARTURO SALAZAR EL","N","DALLAS","057","DALLAS ISD","PK - 06","E"," "," ","10"
"057905209","ASCHER SILBERSTEIN EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905180","B H MACON EL","N","DALLAS","057","DALLAS ISD","EE - 06","E"," "," ","10"
"057905357","BARACK OBAMA MALE LEADERSHIP ACA A","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905381","BARACK OBAMA MALE LEADERSHIP ACA A","N","DALLAS","057","DALLAS ISD","09 - 09","S"," "," ","10"
"057905133","BARBARA JORDAN EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905358","BARBARA M MANNS EDUCATION CENTER","N","DALLAS","057","DALLAS ISD","08 - 08","M"," "," ","10"
"057905108","BAYLES ELEMENTARY SCHOOL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905184","BEN MILAM EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905047","BENJAMIN FRANKLIN MIDDLE","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905062","BILLY EARL DADE MIDDLE","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905235","BIRDIE ALEXANDER EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905034","BOOKER T WASHINGTON SPVA MAGNET","N","DALLAS","057","DALLAS ISD","09 - 12","S"," "," ","10"
"057905060","BOUDE STOREY MIDDLE","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905001","BRYAN ADAMS H S","N","DALLAS","057","DALLAS ISD","09 - 12","S"," "," ","10"
"057905155","C A TATUM JR EL","N","DALLAS","057","DALLAS ISD","KG - 05","E"," "," ","10"
"057905122","C F CARR ELEMENTARY SCHOOL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905125","CASA VIEW EL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905287","CELESTINO MAURICIO SOTO JR EL","N","DALLAS","057","DALLAS ISD","PK - 06","E"," "," ","10"
"057905126","CENTRAL EL","N","DALLAS","057","DALLAS ISD","03 - 05","E"," "," ","10"
"057905281","CESAR CHAVEZ LEARNING CENTER","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905147","CHARLES A GILL EL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905201","CHARLES RICE LEARNING CENTER","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905127","CITY PARK EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905189","CLARA OLIVER EL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905205","CLINTON P RUSSELL EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905063","D A HULCY MIDDLE","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905071","DALLAS ENVIRONMENTAL SCIENCE ACADE","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905203","DAN D ROGERS EL","N","DALLAS","057","DALLAS ISD","EE - 05","E"," "," ","10"
"057905225","DANIEL WEBSTER EL","N","DALLAS","057","DALLAS ISD","EE - 06","E"," "," ","10"
"057905116","DAVID G BURNET EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905023","DAVID W CARTER H S","N","DALLAS","057","DALLAS ISD","09 - 12","S"," "," ","10"
"057905045","E B COMSTOCK MIDDLE","N","DALLAS","057","DALLAS ISD","07 - 08","M"," "," ","10"
"057905305","EBBY HALLIDAY EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905232","EDNA ROWE ELEMENTARY SCHOOL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905270","EDUARDO MATA EL SCHOOL","N","DALLAS","057","DALLAS ISD","04 - 05","E"," "," ","10"
"057905044","EDWARD H CARY MIDDLE","N","DALLAS","057","DALLAS ISD","06 - 08","M"," "," ","10"
"057905216","EDWARD TITCHE EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905166","EDWIN J KIEST EL","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905265","ELADIO R MARTINEZ LEARNING CENTER","N","DALLAS","057","DALLAS ISD","PK - 05","E"," "," ","10"
"057905241","ELEMENTARY DISCIPLINARY ALTERNATI","N","DALLAS","057","DALLAS ISD","KG - 04","E"," "," ","10"
