DISTRICT,DA0GR07N,DA0GR07P,DB0GR07N,DB0GR07P,DH0GR07N,DH0GR07P,DI0GR07N,DI0GR07P,DP0GR07N,DP0GR07P,DPETALLC,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETPACC,DPETPACP,DPETRSKC,DPETRSKP,DPETWHIC,DPETWHIP,DS0GR07N,DS0GR07P,DW0GR07N,DW0GR07P
"196902",39,100,0,0,16,41,0,0,0,0,549,2,0.4,31,5.6,0,0,271,49.4,267,48.6,1,0.2,6,1.1,0,0,213,38.8,250,45.5,5,12.8,23,59
"196903",53,100,5,9.4,28,52.8,0,0,0,0,734,24,3.3,93,12.7,6,0.8,368,50.1,415,56.5,2,0.3,24,3.3,1,0.1,349,47.5,223,30.4,12,22.6,20,37.7
"197902",10,100,0,0,0,0,0,0,0,0,170,0,0,2,1.2,0,0,37,21.8,15,8.8,0,0,0,0,0,0,48,28.2,153,90,1,10,10,100
"198901",27,100,1,3.7,0,0,0,0,0,0,454,2,0.4,98,21.6,3,0.6,193,42.5,23,5.1,7,1.5,2,0.4,2,0.4,185,40.7,324,71.4,1,3.7,26,96.3
"198902",15,100,15,100,0,0,0,0,0,0,213,1,0.5,177,83.1,0,0,193,90.6,25,11.7,0,0,1,0.5,0,0,78,36.6,11,5.2,3,20,0,0
"198903",65,100,2,3.1,5,7.7,0,0,0,0,1019,28,2.7,98,9.6,8,0.8,356,34.9,105,10.3,0,0,29,2.8,9,0.9,257,25.2,807,79.2,9,13.8,58,89.2
"198905",69,100,44,63.8,22,31.9,0,0,0,0,1103,107,9.7,610,55.3,41,3.1,988,89.6,375,34,0,0,107,9.7,0,0,543,49.2,118,10.7,19,27.5,3,4.3
"198906",16,100,1,6.3,5,31.3,0,0,0,0,521,73,14,57,10.9,0,0,395,75.8,256,49.1,1,0.2,79,15.2,4,0.8,181,34.7,203,39,3,18.8,10,62.5
"199901",730,100,54,7.4,78,10.7,1,0.1,26,3.6,13027,861,6.6,963,7.4,163,1.2,2596,19.9,2265,17.4,45,0.3,871,6.7,372,2.9,3388,26,9382,72,66,9,571,78.2
"199902",198,100,7,3.5,38,19.2,1,0.5,0,0,4112,374,9.1,300,7.3,79,1.9,1435,34.9,1089,26.5,22,0.5,392,9.5,33,0.8,1546,37.6,2668,64.9,35,17.7,152,76.8
"200901",70,100,1,1.4,28,40,0,0,0,0,983,25,2.5,26,2.6,38,3.5,514,52.3,398,40.5,3,0.3,26,2.6,2,0.2,379,38.6,554,56.4,6,8.6,41,58.6
"200902",27,100,0,0,8,29.6,0,0,0,0,399,56,14,1,0.3,14,3.2,167,41.9,147,36.8,0,0,56,14,0,0,183,45.9,251,62.9,5,18.5,19,70.4
"200904",40,100,0,0,18,45,0,0,0,0,645,23,3.6,11,1.7,4,0.5,433,67.1,318,49.3,0,0,27,4.2,6,0.9,264,40.9,310,48.1,6,15,22,55
"200906",0,.,0,.,0,.,0,.,0,.,78,2,2.6,1,1.3,0,0,67,85.9,39,50,0,0,2,2.6,0,0,47,60.3,38,48.7,0,.,0,.
"201902",194,100,47,24.2,21,10.8,1,0.5,2,1,3435,212,6.2,780,22.7,103,2.7,1902,55.4,756,22,9,0.3,302,8.8,18,0.5,1447,42.1,1872,54.5,30,15.5,123,63.4
"201903",4,100,3,75,0,0,0,0,0,0,137,6,4.4,102,74.5,6,2.7,114,83.2,12,8.8,0,0,6,4.4,0,0,71,51.8,23,16.8,3,75,1,25
"201904",9,100,0,0,1,11.1,0,0,0,0,254,16,6.3,23,9.1,3,1,177,69.7,34,13.4,1,0.4,16,6.3,1,0.4,108,42.5,195,76.8,0,0,8,88.9
"201907",29,100,5,17.2,1,3.4,0,0,0,0,411,11,2.7,85,20.7,4,0.9,150,36.5,27,6.6,2,0.5,12,2.9,3,0.7,88,21.4,294,71.5,6,20.7,23,79.3
"201908",28,100,5,17.9,2,7.1,1,3.6,0,0,528,0,0,100,18.9,10,1.6,287,54.4,14,2.7,3,0.6,0,0,1,0.2,198,37.5,410,77.7,4,14.3,20,71.4
"201910",84,100,21,25,16,19,0,0,0,0,1400,130,9.3,365,26.1,0,0,770,55,295,21.1,5,0.4,132,9.4,3,0.2,539,38.5,732,52.3,6,7.1,47,56
"201913",31,100,4,12.9,7,22.6,0,0,0,0,621,167,26.9,33,5.3,16,2.5,420,67.6,284,45.7,6,1,190,30.6,0,0,277,44.6,298,48,6,19.4,20,64.5
"201914",38,100,8,21.1,2,5.3,0,0,0,0,876,67,7.6,153,17.5,19,2.1,539,61.5,109,12.4,1,0.1,71,8.1,0,0,372,42.5,613,70,5,13.2,28,73.7
"202903",58,100,10,17.2,3,5.2,0,0,1,1.7,960,20,2.1,118,12.3,1,0.1,592,61.7,38,4,2,0.2,20,2.1,11,1.1,350,36.5,791,82.4,13,22.4,44,75.9
"202905",37,100,5,13.5,1,2.7,0,0,0,0,640,2,0.3,66,10.3,0,0,421,65.8,5,0.8,0,0,2,0.3,0,0,229,35.8,569,88.9,6,16.2,31,83.8
"203901",67,100,36,53.7,2,3,0,0,0,0,802,45,5.6,472,58.9,12,1.2,666,83,100,12.5,0,0,47,5.9,6,0.7,481,60,224,27.9,8,11.9,29,43.3
"203902",28,100,1,3.6,0,0,0,0,0,0,457,7,1.5,23,5,4,0.8,357,78.1,11,2.4,0,0,7,1.5,1,0.2,189,41.4,422,92.3,5,17.9,27,96.4
"204901",93,100,22,23.7,6,6.5,0,0,1,1.1,1680,11,0.7,409,24.3,91,4.7,992,59,81,4.8,11,0.7,12,0.7,8,0.5,792,47.1,1171,69.7,14,15.1,64,68.8
"204904",94,100,8,8.5,12,12.8,0,0,0,0,1813,109,6,139,7.7,40,1.9,1065,58.7,333,18.4,12,0.7,109,6,15,0.8,1113,61.4,1314,72.5,16,17,74,78.7
"205901",120,100,5,4.2,51,42.5,0,0,0,0,2046,167,8.2,118,5.8,60,2.4,1370,67,972,47.5,9,0.4,186,9.1,21,1,1107,54.1,926,45.3,18,15,64,53.3
"205902",300,100,11,3.7,125,41.7,1,0.3,5,1.7,4334,83,1.9,128,3,105,2.2,1511,34.9,2006,46.3,21,0.5,91,2.1,81,1.9,1760,40.6,2098,48.4,34,11.3,158,52.7
"205903",119,100,7,5.9,30,25.2,0,0,5,4.2,2296,104,4.5,93,4.1,40,1.6,1015,44.2,973,42.4,14,0.6,106,4.6,47,2,950,41.4,1169,50.9,11,9.2,77,64.7
"205904",96,100,0,0,81,84.4,0,0,0,0,1856,37,2,24,1.3,69,3.3,1534,82.7,1673,90.1,0,0,52,2.8,2,0.1,1037,55.9,157,8.5,9,9.4,15,15.6
"205905",72,100,0,0,57,79.2,0,0,0,0,1165,31,2.7,5,0.4,31,2.3,648,55.6,912,78.3,2,0.2,42,3.6,1,0.1,498,42.7,245,21,14,19.4,15,20.8
"205906",106,100,2,1.9,82,77.4,0,0,0,0,2117,44,2.1,27,1.3,49,2,1414,66.8,1689,79.8,1,0,46,2.2,4,0.2,970,45.8,396,18.7,9,8.5,22,20.8
"205907",85,100,2,2.4,71,83.5,0,0,0,0,1367,47,3.4,27,2,37,2,1063,77.8,1199,87.7,1,0.1,67,4.9,1,0.1,675,49.4,139,10.2,14,16.5,12,14.1
"206901",46,100,0,0,20,43.5,0,0,0,0,722,81,11.2,5,0.7,6,0.7,436,60.4,312,43.2,0,0,86,11.9,2,0.3,311,43.1,403,55.8,12,26.1,26,56.5
"206902",11,100,1,9.1,1,9.1,0,0,0,0,184,3,1.6,11,6,2,0.8,115,62.5,30,16.3,0,0,3,1.6,0,0,45,24.5,143,77.7,4,36.4,9,81.8
"206903",9,100,0,0,2,22.2,0,0,0,0,128,5,3.9,3,2.3,2,1.3,78,60.9,25,19.5,2,1.6,5,3.9,1,0.8,65,50.8,97,75.8,3,33.3,7,77.8
"207901",46,100,0,0,29,63,0,0,0,0,643,60,9.3,5,0.8,7,1,306,47.6,414,64.4,0,0,60,9.3,3,0.5,254,39.5,221,34.4,5,10.9,17,37
"208901",12,100,0,0,6,50,0,0,0,0,192,2,1,6,3.1,1,0.5,100,52.1,77,40.1,0,0,2,1,0,0,32,16.7,109,56.8,2,16.7,6,50
"208902",154,100,6,3.9,56,36.4,1,0.6,0,0,2584,131,5.1,109,4.2,72,2.5,1411,54.6,1335,51.7,15,0.6,163,6.3,9,0.3,1088,42.1,1116,43.2,36,23.4,91,59.1
"208903",17,100,0,0,4,23.5,1,5.9,0,0,233,8,3.4,2,0.9,0,0,108,46.4,55,23.6,2,0.9,10,4.3,1,0.4,94,40.3,173,74.2,2,11.8,12,70.6
"209901",36,100,0,0,7,19.4,0,0,0,0,528,10,1.9,13,2.5,8,1.4,187,35.4,65,12.3,2,0.4,10,1.9,1,0.2,152,28.8,447,84.7,6,16.7,29,80.6
"209902",12,100,0,0,3,25,1,8.3,0,0,150,0,0,1,0.7,2,1.3,106,70.7,17,11.3,1,0.7,0,0,0,0,16,10.7,131,87.3,3,25,8,66.7
"210901",121,100,29,24,24,19.8,1,0.8,3,2.5,2572,507,19.7,674,26.2,85,3,1658,64.5,788,30.6,7,0.3,541,21,14,0.5,1410,54.8,1089,42.3,13,10.7,64,52.9
"210902",37,100,2,5.4,1,2.7,0,0,0,0,701,39,5.6,43,6.1,17,2.3,329,46.9,63,9,0,0,40,5.7,0,0,308,43.9,595,84.9,4,10.8,34,91.9
"210903",45,100,13,28.9,0,0,0,0,0,0,749,47,6.3,182,24.3,16,2,393,52.5,73,9.7,2,0.3,47,6.3,3,0.4,299,39.9,489,65.3,6,13.3,32,71.1
"210904",18,100,8,44.4,1,5.6,0,0,0,0,432,76,17.6,162,37.5,5,1.1,348,80.6,136,31.5,0,0,76,17.6,0,0,270,62.5,134,31,4,22.2,9,50
"210905",46,100,15,32.6,3,6.5,0,0,0,0,638,22,3.4,180,28.2,12,1.8,429,67.2,50,7.8,1,0.2,22,3.4,3,0.5,295,46.2,404,63.3,12,26.1,28,60.9
"210906",0,.,0,.,0,.,0,.,0,.,87,1,1.1,0,0,0,0,40,46,5,5.7,0,0,1,1.1,0,0,38,43.7,82,94.3,0,.,0,.
"211901",0,.,0,.,0,.,0,.,0,.,226,48,21.2,1,0.4,0,0,127,56.2,93,41.2,1,0.4,48,21.2,0,0,85,37.6,131,58,0,.,0,.
"211902",41,100,1,2.4,19,46.3,0,0,0,0,589,85,14.4,6,1,2,0.3,346,58.7,326,55.3,0,0,86,14.6,1,0.2,223,37.9,256,43.5,2,4.9,21,51.2
"212801",0,.,0,.,0,.,0,.,0,.,237,0,0,65,27.4,0,0,107,45.1,22,9.3,0,0,0,0,2,0.8,64,27,148,62.4,0,.,0,.
"212803",0,.,0,.,0,.,0,.,0,.,133,0,0,36,27.1,0,0,131,98.5,21,15.8,1,0.8,0,0,0,0,108,81.2,75,56.4,0,.,0,.
"212901",66,100,13,19.7,1,1.5,0,0,1,1.5,894,15,1.7,172,19.2,19,1.9,468,52.3,51,5.7,5,0.6,15,1.7,7,0.8,365,40.8,659,73.7,6,9.1,51,77.3
"212902",105,100,9,8.6,6,5.7,0,0,1,1,1774,26,1.5,109,6.1,28,1.5,569,32.1,91,5.1,10,0.6,31,1.7,4,0.2,740,41.7,1560,87.9,10,9.5,89,84.8
"212903",210,100,14,6.7,13,6.2,0,0,5,2.4,3477,129,3.7,306,8.8,91,2.4,1268,36.5,328,9.4,18,0.5,133,3.8,41,1.2,1186,34.1,2784,80.1,22,10.5,178,84.8
"212904",63,100,10,15.9,3,4.8,1,1.6,1,1.6,1041,26,2.5,166,15.9,21,1.9,509,48.9,92,8.8,0,0,26,2.5,6,0.6,585,56.2,777,74.6,7,11.1,48,76.2
"212905",792,100,271,34.2,157,19.8,2,0.3,11,1.4,18023,2840,15.8,5805,32.2,321,1.6,11228,62.3,6667,37,61,0.3,3264,18.1,257,1.4,10635,59,5233,29,118,14.9,351,44.3
"212906",285,100,21,7.4,17,6,0,0,5,1.8,4388,104,2.4,495,11.3,72,1.5,1332,30.4,296,6.7,22,0.5,110,2.5,100,2.3,1610,36.7,3475,79.2,24,8.4,242,84.9
"212909",169,100,55,32.5,43,25.4,0,0,1,0.6,3122,312,10,704,22.5,60,1.8,1842,59,954,30.6,10,0.3,372,11.9,27,0.9,1505,48.2,1427,45.7,17,10.1,70,41.4
"212910",61,100,14,23,4,6.6,0,0,0,0,1000,44,4.4,204,20.4,21,1.8,575,57.5,165,16.5,9,0.9,48,4.8,6,0.6,363,36.3,616,61.6,9,14.8,43,70.5
"213801",52,100,0,0,4,7.7,0,0,0,0,138,0,0,0,0,0,0,70,50.7,14,10.1,2,1.4,0,0,0,0,111,80.4,122,88.4,9,17.3,48,92.3
"213901",114,100,0,0,18,15.8,1,0.9,0,0,1678,155,9.2,11,0.7,9,0.5,669,39.9,432,25.7,22,1.3,157,9.4,6,0.4,769,45.8,1207,71.9,17,14.9,95,83.3
"214901",388,100,0,0,385,99.2,0,0,3,0.8,9854,5366,54.5,4,0,166,1.5,9466,96.1,9813,99.6,0,0,5512,55.9,24,0.2,7204,73.1,13,0.1,70,18,0,0
"214902",20,100,0,0,19,95,0,0,0,0,277,49,17.7,0,0,0,0,220,79.4,267,96.4,0,0,50,18.1,0,0,108,39,10,3.6,2,10,1,5
"214903",262,100,0,0,262,100,0,0,0,0,6320,3297,52.2,1,0,127,1.9,5591,88.5,6306,99.8,2,0,3326,52.6,0,0,4787,75.7,11,0.2,24,9.2,0,0
"215901",85,100,1,1.2,15,17.6,2,2.4,1,1.2,1584,114,7.2,45,2.8,40,2.2,902,56.9,517,32.6,8,0.5,135,8.5,3,0.2,833,52.6,1011,63.8,9,10.6,66,77.6
"216901",24,100,0,0,10,41.7,0,0,0,0,196,0,0,4,2,6,2.6,70,35.7,94,48,2,1,0,0,0,0,81,41.3,96,49,3,12.5,14,58.3
"217901",19,100,0,0,2,10.5,0,0,0,0,260,0,0,17,6.5,1,0.4,138,53.1,53,20.4,2,0.8,0,0,0,0,67,25.8,188,72.3,2,10.5,17,89.5
"218901",58,100,0,0,37,63.8,0,0,0,0,990,135,13.6,5,0.5,9,0.8,361,36.5,652,65.9,0,0,135,13.6,4,0.4,475,48,329,33.2,8,13.8,21,36.2
"219901",18,100,0,0,4,22.2,0,0,0,0,228,8,3.5,3,1.3,3,1.2,96,42.1,37,16.2,3,1.3,8,3.5,0,0,77,33.8,185,81.1,3,16.7,14,77.8
"219903",76,100,5,6.6,35,46.1,0,0,0,0,991,34,3.4,84,8.5,29,2.6,676,68.2,544,54.9,0,0,41,4.1,2,0.2,508,51.3,361,36.4,10,13.2,36,47.4
"219905",13,100,1,7.7,6,46.2,0,0,0,0,228,7,3.1,7,3.1,4,1.7,160,70.2,149,65.4,0,0,7,3.1,0,0,106,46.5,72,31.6,2,15.4,6,46.2
"220801",20,100,1,5,1,5,0,0,0,0,262,0,0,31,11.8,0,0,16,6.1,37,14.1,8,3.1,0,0,11,4.2,2,0.8,175,66.8,3,15,18,90
"220802",0,.,0,.,0,.,0,.,0,.,430,8,1.9,82,19.1,0,0,21,4.9,42,9.8,0,0,8,1.9,38,8.8,90,20.9,268,62.3,0,.,0,.
"220804",135,100,47,34.8,59,43.7,1,0.7,0,0,838,91,10.9,287,34.2,0,0,624,74.5,454,54.2,1,0.1,114,13.6,1,0.1,806,96.2,95,11.3,16,11.9,28,20.7
"220806",22,100,20,90.9,2,9.1,0,0,0,0,189,0,0,171,90.5,0,0,115,60.8,17,9,0,0,0,0,0,0,183,96.8,1,0.5,0,0,0,0
"220808",0,.,0,.,0,.,0,.,0,.,322,0,0,271,84.2,0,0,208,64.6,14,4.3,1,0.3,0,0,2,0.6,116,36,34,10.6,0,.,0,.
"220809",35,100,4,11.4,0,0,0,0,1,2.9,374,2,0.5,55,14.7,0,0,52,13.9,48,12.8,2,0.5,2,0.5,6,1.6,32,8.6,263,70.3,4,11.4,30,85.7
"220810",0,.,0,.,0,.,0,.,0,.,379,0,0,6,1.6,0,0,0,0,26,6.9,1,0.3,0,0,32,8.4,5,1.3,314,82.8,0,.,0,.
"220811",0,.,0,.,0,.,0,.,0,.,295,75,25.4,160,54.2,0,0,249,84.4,107,36.3,0,0,75,25.4,9,3.1,172,58.3,19,6.4,0,.,0,.
"220812",33,100,6,18.2,1,3,0,0,0,0,187,0,0,58,31,0,0,127,67.9,50,26.7,1,0.5,0,0,1,0.5,176,94.1,77,41.2,1,3,26,78.8
"220813",0,.,0,.,0,.,0,.,0,.,412,1,0.2,60,14.6,0,0,145,35.2,122,29.6,2,0.5,1,0.2,63,15.3,9,2.2,165,40,0,.,0,.
"220814",0,.,0,.,0,.,0,.,0,.,133,1,0.8,20,15,0,.,0,0,18,13.5,1,0.8,1,0.8,3,2.3,22,16.5,91,68.4,0,.,0,.
"220901",3206,100,704,22,655,20.4,16,0.5,283,8.8,62560,12438,19.9,14938,23.9,1590,2.3,33975,54.3,23261,37.2,287,0.5,12808,20.5,4434,7.1,33061,52.8,19640,31.4,249,7.8,1548,48.3
"220902",1278,100,81,6.3,243,19,4,0.3,87,6.8,22007,3019,13.7,1509,6.9,530,2.1,10099,45.9,6729,30.6,156,0.7,3054,13.9,1259,5.7,9846,44.7,12354,56.1,134,10.5,863,67.5
"220904",179,100,102,57,55,30.7,0,0,1,0.6,4746,883,18.6,2342,49.3,135,2.6,3600,75.9,1957,41.2,4,0.1,901,19,57,1.2,2590,54.6,386,8.1,30,16.8,21,11.7
"220905",3407,100,968,28.4,1537,45.1,5,0.1,81,2.4,78732,21217,26.9,20157,25.6,3038,3.5,54134,68.8,45851,58.2,208,0.3,22377,28.4,1273,1.6,49149,62.4,11243,14.3,419,12.3,816,24
"220906",991,100,25,2.5,85,8.6,1,0.1,63,6.4,13892,951,6.8,603,4.3,132,0.9,2175,15.7,2020,14.5,75,0.5,1003,7.2,1054,7.6,2635,19,10140,73,40,4,817,82.4
"220907",1561,100,102,6.5,186,11.9,4,0.3,84,5.4,29359,1445,4.9,2230,7.6,461,1.5,4339,14.8,4758,16.2,272,0.9,1519,5.2,2088,7.1,8489,28.9,20011,68.2,71,4.5,1185,75.9
"220908",1559,100,378,24.2,205,13.1,9,0.6,83,5.3,29615,2737,9.2,7783,26.3,529,1.7,8985,30.3,6019,20.3,151,0.5,2901,9.8,1715,5.8,10272,34.7,13947,47.1,91,5.8,884,56.7
"220910",127,100,7,5.5,50,39.4,2,1.6,3,2.4,2844,492,17.3,274,9.6,65,2,2033,71.5,1509,53.1,20,0.7,512,18,40,1.4,1353,47.6,1001,35.2,8,6.3,65,51.2
"220912",784,100,257,32.8,121,15.4,3,0.4,48,6.1,14905,1211,8.1,5531,37.1,340,2.1,6752,45.3,3628,24.3,82,0.6,1367,9.2,636,4.3,6711,45,5028,33.7,95,12.1,355,45.3
"220914",186,100,25,13.4,29,15.6,1,0.5,7,3.8,3071,158,5.1,508,16.5,72,2.1,1014,33,527,17.2,17,0.6,160,5.2,123,4,1068,34.8,1896,61.7,21,11.3,124,66.7
"220915",348,100,2,0.6,31,8.9,2,0.6,3,0.9,5768,168,2.9,78,1.4,236,3.7,2102,36.4,755,13.1,55,1,168,2.9,40,0.7,2245,38.9,4840,83.9,41,11.8,310,89.1
"220916",1281,100,145,11.3,195,15.2,13,1,148,11.6,20350,2313,11.4,3041,14.9,250,1.1,8426,41.4,4721,23.2,192,0.9,2504,12.3,1967,9.7,8570,42.1,10429,51.2,101,7.9,780,60.9
"220917",153,100,1,0.7,65,42.5,1,0.7,2,1.3,3413,931,27.3,54,1.6,52,1.4,2443,71.6,2273,66.6,8,0.2,969,28.4,16,0.5,2335,68.4,1062,31.1,13,8.5,84,54.9
"220918",550,100,27,4.9,134,24.4,2,0.4,31,5.6,14119,831,5.9,1343,9.5,257,1.8,4046,28.7,4365,30.9,49,0.3,891,6.3,631,4.5,4326,30.6,7731,54.8,43,7.8,356,64.7
"220919",568,100,9,1.6,24,4.2,2,0.4,29,5.1,7806,31,0.4,195,2.5,35,0.4,104,1.3,328,4.2,24,0.3,32,0.4,470,6,745,9.5,6789,87,37,6.5,504,88.7
"220920",279,100,20,7.2,62,22.2,1,0.4,10,3.6,5689,368,6.5,481,8.5,125,2,2552,44.9,1532,26.9,41,0.7,394,6.9,147,2.6,2885,50.7,3488,61.3,37,13.3,186,66.7
"221801",508,100,50,9.8,280,55.1,2,0.4,6,1.2,2681,821,30.6,396,14.8,0,0,1718,64.1,1327,49.5,3,0.1,821,30.6,26,1,2090,78,929,34.7,87,17.1,170,33.5
"221901",910,100,100,11,209,23,6,0.7,16,1.8,16421,429,2.6,2286,13.9,870,4.7,9737,59.3,5699,34.7,94,0.6,508,3.1,240,1.5,6172,37.6,8102,49.3,149,16.4,579,63.6
"221904",80,100,1,1.3,14,17.5,0,0,0,0,1188,19,1.6,28,2.4,24,1.8,611,51.4,214,18,2,0.2,23,1.9,1,0.1,457,38.5,943,79.4,16,20,65,81.3
"221905",14,100,1,7.1,0,0,0,0,0,0,183,8,4.4,5,2.7,0,0,69,37.7,35,19.1,0,0,8,4.4,0,0,61,33.3,143,78.1,3,21.4,13,92.9
"221911",65,100,0,0,4,6.2,0,0,0,0,1046,0,0,8,0.8,2,0.2,261,25,62,5.9,4,0.4,0,0,6,0.6,214,20.5,966,92.4,3,4.6,61,93.8
"221912",194,100,4,2.1,4,2.1,1,0.5,6,3.1,3224,17,0.5,120,3.7,8,0.2,419,13,306,9.5,18,0.6,17,0.5,92,2.9,676,21,2688,83.4,22,11.3,179,92.3
"222901",11,100,0,0,8,72.7,0,0,0,0,152,4,2.6,4,2.6,1,0.6,72,47.4,84,55.3,2,1.3,4,2.6,5,3.3,38,25,57,37.5,2,18.2,3,27.3
"223901",127,100,9,7.1,70,55.1,0,0,1,0.8,1790,110,6.1,95,5.3,69,3.5,1255,70.1,1229,68.7,0,0,128,7.2,6,0.3,1003,56,460,25.7,15,11.8,47,37
"223902",27,100,0,0,13,48.1,0,0,0,0,273,16,5.9,4,1.5,0,0,203,74.4,190,69.6,2,0.7,16,5.9,0,0,144,52.7,77,28.2,3,11.1,14,51.9
"223904",22,100,0,0,9,40.9,0,0,0,0,201,22,10.9,5,2.5,3,1.3,82,40.8,65,32.3,0,0,22,10.9,0,0,76,37.8,131,65.2,2,9.1,13,59.1
"224901",16,100,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,126,57.8,39,17.9,0,0,0,0,0,0,84,38.5,179,82.1,5,31.3,16,100
"224902",9,100,0,0,0,0,0,0,0,0,122,2,1.6,0,0,1,0.9,59,48.4,20,16.4,0,0,2,1.6,0,0,42,34.4,102,83.6,0,0,9,100
"225902",290,100,49,16.9,105,36.2,1,0.3,2,0.7,5311,1578,29.7,755,14.2,90,1.5,4099,77.2,3190,60.1,23,0.4,1976,37.2,31,0.6,3313,62.4,1312,24.7,41,14.1,133,45.9
"225905",0,.,0,.,0,.,0,.,0,.,132,57,43.2,0,0,0,0,112,84.8,106,80.3,0,0,58,43.9,0,0,92,69.7,26,19.7,0,.,0,.
"225906",64,100,0,0,9,14.1,0,0,0,0,859,102,11.9,20,2.3,17,1.8,315,36.7,222,25.8,7,0.8,106,12.3,8,0.9,331,38.5,602,70.1,13,20.3,55,85.9
"225907",0,.,0,.,0,.,0,.,0,.,427,112,26.2,3,0.7,4,0.9,239,56,178,41.7,4,0.9,114,26.7,0,0,211,49.4,242,56.7,0,.,0,.
"226901",42,100,0,0,8,19,0,0,0,0,379,6,1.6,9,2.4,13,2.8,103,27.2,78,20.6,4,1.1,6,1.6,3,0.8,114,30.1,285,75.2,6,14.3,34,81
"226903",863,100,50,5.8,348,40.3,1,0.1,12,1.4,14176,791,5.6,782,5.5,772,4.7,7630,53.8,7259,51.2,27,0.2,814,5.7,171,1.2,6060,42.7,5937,41.9,104,12.1,452,52.4
"226905",32,100,2,6.3,5,15.6,0,0,0,0,340,1,0.3,13,3.8,5,1.3,148,43.5,42,12.4,3,0.9,1,0.3,2,0.6,104,30.6,280,82.4,10,31.3,25,78.1
"226906",88,100,0,0,12,13.6,1,1.1,0,0,979,21,2.1,1,0.1,2,0.2,198,20.2,174,17.8,0,0,21,2.1,4,0.4,294,30,800,81.7,8,9.1,75,85.2
"226907",84,100,1,1.2,28,33.3,1,1.2,0,0,1096,43,3.9,14,1.3,24,1.8,631,57.6,375,34.2,1,0.1,48,4.4,1,0.1,551,50.3,705,64.3,11,13.1,54,64.3
"226908",16,100,0,0,6,37.5,0,0,0,0,270,25,9.3,1,0.4,2,0.6,143,53,112,41.5,0,0,26,9.6,1,0.4,97,35.9,156,57.8,1,6.3,10,62.5
"227801",69,100,10,14.5,39,56.5,1,1.4,1,1.4,464,36,7.8,87,18.8,0,0,295,63.6,265,57.1,1,0.2,52,11.2,1,0.2,456,98.3,110,23.7,6,8.7,18,26.1
"227803",0,.,0,.,0,.,0,.,0,.,157,1,0.6,7,4.5,0,0,62,39.5,65,41.4,1,0.6,1,0.6,3,1.9,58,36.9,81,51.6,0,.,0,.
"227804",12,100,1,8.3,2,16.7,0,0,0,0,603,39,6.5,150,24.9,0,0,215,35.7,129,21.4,2,0.3,40,6.6,18,3,258,42.8,304,50.4,1,8.3,9,75
"227805",0,.,0,.,0,.,0,.,0,.,119,0,0,109,91.6,0,0,78,65.5,9,7.6,0,0,0,0,0,0,47,39.5,1,0.8,0,.,0,.
"227806",29,100,10,34.5,3,10.3,2,6.9,1,3.4,944,11,1.2,240,25.4,0,0,611,64.7,175,18.5,40,4.2,9,1,8,0.8,938,99.4,481,51,21,72.4,13,44.8
"227812",2,100,2,100,0,0,0,0,0,0,33,0,0,27,81.8,0,0,29,87.9,1,3,0,0,0,0,0,0,8,24.2,5,15.2,2,100,0,0
"227814",17,100,2,11.8,1,5.9,0,0,3,17.6,315,0,0,25,7.9,0,0,0,0,46,14.6,0,0,0,0,6,1.9,9,2.9,238,75.6,0,0,11,64.7
"227816",12,100,4,33.3,1,8.3,0,0,1,8.3,289,10,3.5,32,11.1,0,0,137,47.4,165,57.1,0,0,13,4.5,27,9.3,29,10,65,22.5,1,8.3,6,50
"227817",0,.,0,.,0,.,0,.,0,.,160,10,6.3,94,58.8,0,0,112,70,50,31.3,1,0.6,11,6.9,2,1.3,75,46.9,13,8.1,0,.,0,.
"227818",41,100,17,41.5,24,58.5,0,0,0,0,301,75,24.9,99,32.9,0,0,202,67.1,184,61.1,0,0,76,25.2,1,0.3,276,91.7,17,5.6,4,9.8,0,0
"227819",0,.,0,.,0,.,0,.,0,.,255,20,7.8,49,19.2,0,0,155,60.8,192,75.3,0,0,20,7.8,2,0.8,72,28.2,12,4.7,0,.,0,.
"227820",0,.,0,.,0,.,0,.,0,.,365,33,9,29,7.9,0,0,337,92.3,334,91.5,0,0,50,13.7,0,0,80,21.9,2,0.5,0,.,0,.
"227821",0,.,0,.,0,.,0,.,0,.,231,16,6.9,15,6.5,0,0,36,15.6,52,22.5,2,0.9,18,7.8,7,3,102,44.2,155,67.1,0,.,0,.
"227822",0,.,0,.,0,.,0,.,0,.,275,13,4.7,56,20.4,0,0,90,32.7,90,32.7,0,0,13,4.7,53,19.3,21,7.6,76,27.6,0,.,0,.
"227823",0,.,0,.,0,.,0,.,0,.,180,21,11.7,58,32.2,0,.,85,47.2,40,22.2,0,0,22,12.2,5,2.8,56,31.1,77,42.8,0,.,0,.
"227901",3595,100,447,12.4,1415,39.4,22,0.6,145,4,82181,22326,27.2,9935,12.1,1829,2,50007,60.8,47701,58,186,0.2,23254,28.3,2683,3.3,46852,57,21676,26.4,396,11,1566,43.6
