DISTRICT,D20GR13N,D20GR13R,D30GR13N,D30GR13R,D40GR13N,D40GR13R,DA0GH13N,DA0GH13R,DA0GM13N,DA0GM13R,DA0GR13N,DA0GR13R,DB0GR13N,DB0GR13R,DH0GR13N,DH0GR13R,DI0GR13N,DI0GR13R,DPETALLC,DPETASIC,DPETASIP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETTWOC,DPETTWOP,DPETWHIC,DPETWHIP,DS0GR13N,DS0GR13R,DW0GR13N,DW0GR13R
"018906",0,0,0,0,0,0,5,100,0,0,5,100,0,0,0,0,0,0,135,0,0,0,0,0,0,70,51.9,33,24.4,0,0,1,0.7,65,48.1,0,0,71,52.6,1,0.7,101,74.8,0,0,5,100
"018907",1,6.7,0,0,0,0,10,66.7,5,33.3,15,100,0,0,1,6.7,0,0,224,0,0,2,0.9,4,1.4,162,72.3,27,12.1,0,0,1,0.4,62,27.7,0,0,101,45.1,2,0.9,193,86.2,3,20,13,86.7
"018908",0,0,0,0,0,0,5,83.3,1,16.7,6,100,0,0,1,16.7,0,0,123,0,0,0,0,0,0,96,78,34,27.6,0,0,8,6.5,27,22,0,0,73,59.3,0,0,89,72.4,0,0,5,83.3
"019901",0,0,0,0,0,0,52,91.2,5,8.8,57,100,10,17.5,6,10.5,0,0,822,1,0.1,171,20.8,10,1.1,536,65.2,95,11.6,10,1.2,49,6,286,34.8,0,0,296,36,32,3.9,513,62.4,5,8.8,41,71.9
"019902",3,3.5,0,0,0,0,45,52.9,40,47.1,85,100,20,23.5,1,1.2,0,0,885,2,0.2,123,13.9,14,1.4,510,57.6,85,9.6,2,0.2,27,3.1,375,42.4,1,0.1,345,39,62,7,610,68.9,14,16.5,61,71.8
"019903",0,0,0,0,0,0,20,57.1,15,42.9,35,100,1,2.9,2,5.7,0,0,482,0,0,36,7.5,4,0.8,255,52.9,10,2.1,3,0.6,0,0,227,47.1,0,0,142,29.5,14,2.9,419,86.9,6,17.1,32,91.4
"019905",0,0,0,0,0,0,48,66.7,24,33.3,72,100,20,27.8,5,6.9,1,1.4,1376,7,0.5,305,22.2,34,2.2,864,62.8,88,6.4,6,0.4,15,1.1,512,37.2,2,0.1,637,46.3,104,7.6,864,62.8,12,16.7,46,63.9
"019906",1,1,1,1,0,0,78,78.8,21,21.2,99,100,5,5.1,3,3,0,0,1130,3,0.3,30,2.7,17,1.4,457,40.4,41,3.6,9,0.8,3,0.3,673,59.6,0,0,367,32.5,13,1.2,1034,91.5,15,15.2,89,89.9
"019907",5,1.1,4,0.9,0,0,343,78.7,93,21.3,436,100,187,42.9,40,9.2,0,0,7239,79,1.1,3292,45.5,232,3,4957,68.5,955,13.2,31,0.4,380,5.2,2282,31.5,6,0.1,3733,51.6,306,4.2,2570,35.5,70,16.1,200,45.9
"019908",8,4.9,1,0.6,0,0,106,65.4,56,34.6,162,100,93,57.4,5,3.1,0,0,2672,6,0.2,1277,47.8,111,3.6,1973,73.8,156,5.8,7,0.3,41,1.5,699,26.2,11,0.4,1395,52.2,151,5.7,1064,39.8,29,17.9,55,34
"019909",2,5.3,0,0,0,0,22,57.9,16,42.1,38,100,0,0,1,2.6,0,0,515,0,0,1,0.2,8,1.5,285,55.3,18,3.5,0,0,0,0,230,44.7,0,0,246,47.8,14,2.7,482,93.6,8,21.1,35,92.1
"019910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,147,0,0,0,0,0,0,89,60.5,8,5.4,2,1.4,1,0.7,58,39.5,0,0,18,12.2,9,6.1,128,87.1,.,.,.,.
"019911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,484,3,0.6,4,0.8,0,0,35,7.2,17,3.5,5,1,4,0.8,449,92.8,0,0,82,16.9,7,1.4,448,92.6,.,.,.,.
"019912",0,0,6,3.8,0,0,135,86.5,21,13.5,156,100,22,14.1,7,4.5,2,1.3,2020,68,3.4,248,12.3,12,0.6,551,27.3,139,6.9,13,0.6,51,2.5,1469,72.7,6,0.3,624,30.9,62,3.1,1484,73.5,8,5.1,119,76.3
"019913",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,96,0,0,0,0,0,0,55,57.3,14,14.6,2,2.1,8,8.3,41,42.7,0,0,22,22.9,3,3.1,77,80.2,.,.,.,.
"019914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,110,0,0,5,4.5,0,0,75,68.2,8,7.3,1,0.9,0,0,35,31.8,0,0,39,35.5,9,8.2,87,79.1,.,.,.,.
"020901",18,1.7,70,6.6,1,0.1,959,90.9,96,9.1,1055,100,157,14.9,441,41.8,5,0.5,19667,1705,8.7,2900,14.7,241,1.2,9936,50.5,8637,43.9,89,0.5,3137,16,9731,49.5,16,0.1,9137,46.5,346,1.8,5974,30.4,96,9.1,363,34.4
"020902",8,1.7,3,0.6,0,0,293,61.9,180,38.1,473,100,68,14.4,189,40,2,0.4,6549,36,0.5,751,11.5,178,2.5,3970,60.6,3060,46.7,53,0.8,574,8.8,2579,39.4,5,0.1,3711,56.7,153,2.3,2491,38,56,11.8,203,42.9
"020904",0,0,0,0,0,0,49,96.1,2,3.9,51,100,0,0,6,11.8,1,2,773,3,0.4,4,0.5,11,1.3,222,28.7,162,21,6,0.8,39,5,551,71.3,0,0,306,39.6,17,2.2,581,75.2,2,3.9,44,86.3
"020905",6,0.8,22,2.9,0,0,611,80.5,148,19.5,759,100,66,8.7,333,43.9,8,1.1,12364,186,1.5,1034,8.4,269,2,7081,57.3,6287,50.8,45,0.4,998,8.1,5283,42.7,7,0.1,5424,43.9,276,2.2,4529,36.6,61,8,324,42.7
"020906",11,7.6,1,0.7,0,0,134,93.1,10,6.9,144,100,23,16,27,18.8,0,0,1886,5,0.3,293,15.5,41,2,922,48.9,401,21.3,8,0.4,44,2.3,964,51.1,2,0.1,733,38.9,86,4.6,1091,57.8,11,7.6,82,56.9
"020907",14,6.8,1,0.5,0,0,172,83.1,35,16.9,207,100,24,11.6,41,19.8,1,0.5,3042,9,0.3,342,11.2,65,2,1622,53.3,846,27.8,7,0.2,131,4.3,1420,46.7,0,0,1449,47.6,77,2.5,1761,57.9,11,5.3,126,60.9
"020908",32,2.4,110,8.3,1,0.1,1051,79.2,276,20.8,1327,100,278,20.9,365,27.5,6,0.5,19964,1952,9.8,3212,16.1,188,0.9,5550,27.8,5930,29.7,97,0.5,1453,7.3,14414,72.2,20,0.1,5585,28,556,2.8,8197,41.1,132,9.9,535,40.3
"020910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,187,1,0.5,3,1.6,3,1.5,151,80.7,89,47.6,0,0,37,19.8,36,19.3,0,0,116,62,5,2.7,89,47.6,.,.,.,.
"021803",1,3.6,1,3.6,0,0,23,82.1,5,17.9,28,100,14,50,12,42.9,0,0,478,2,0.4,239,50,0,0,447,93.5,205,42.9,0,0,83,17.4,31,6.5,0,0,301,63,3,0.6,29,6.1,4,14.3,0,0
"021805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,927,3,0.3,617,66.6,0,0,775,83.6,295,31.8,0,0,192,20.7,152,16.4,1,0.1,627,67.6,4,0.4,7,0.8,.,.,.,.
"021901",21,3,57,8.2,0,0,534,76.9,160,23.1,694,100,64,9.2,114,16.4,3,0.4,11607,890,7.7,1612,13.9,125,1,4008,34.5,2485,21.4,30,0.3,859,7.4,7599,65.5,16,0.1,3469,29.9,349,3,6225,53.6,22,3.2,435,62.7
"021902",7,0.9,4,0.5,1,0.1,588,72.3,225,27.7,813,100,142,17.5,379,46.6,0,0,15723,59,0.4,3105,19.7,405,2.4,11631,74,8410,53.5,35,0.2,3169,20.2,4092,26,14,0.1,9997,63.6,187,1.2,3913,24.9,49,6,280,34.4
"022004",0,0,0,0,0,0,6,85.7,1,14.3,7,100,0,0,4,57.1,0,0,99,0,0,0,0,1,1,73,73.7,76,76.8,2,2,41,41.4,26,26.3,0,0,63,63.6,0,0,21,21.2,1,14.3,3,42.9
"022901",0,0,1,1.4,0,0,66,94.3,4,5.7,70,100,1,1.4,50,71.4,0,0,1047,11,1.1,7,0.7,4,0.3,533,50.9,675,64.5,1,0.1,78,7.4,514,49.1,0,0,729,69.6,10,1,343,32.8,9,12.9,18,25.7
"022902",0,0,0,0,0,0,3,100,0,0,3,100,0,0,3,100,0,0,41,0,0,0,0,0,0,37,90.2,34,82.9,0,0,0,0,4,9.8,0,0,11,26.8,1,2.4,6,14.6,0,0,0,0
"022903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,0,0,0,0,0,0,10,41.7,9,37.5,0,0,0,0,14,58.3,0,0,8,33.3,2,8.3,13,54.2,.,.,.,.
"023902",0,0,0,0,0,0,13,92.9,1,7.1,14,100,0,0,4,28.6,0,0,187,0,0,4,2.1,0,0,102,54.5,77,41.2,0,0,16,8.6,85,45.5,0,0,61,32.6,4,2.1,102,54.5,1,7.1,10,71.4
"024901",0,0,0,0,0,0,66,74.2,23,25.8,89,100,0,0,87,97.8,0,0,1532,2,0.1,0,0,24,1.4,1310,85.5,1509,98.5,2,0.1,49,3.2,222,14.5,0,0,1009,65.9,0,0,19,1.2,17,19.1,2,2.2
"025901",0,0,0,0,0,0,72,88.9,9,11.1,81,100,4,4.9,22,27.2,2,2.5,1055,4,0.4,32,3,12,1.1,491,46.5,261,24.7,2,0.2,16,1.5,564,53.5,1,0.1,401,38,26,2.5,729,69.1,5,6.2,53,65.4
"025902",11,5.5,0,0,0,0,144,72.4,55,27.6,199,100,7,3.5,67,33.7,0,0,3504,23,0.7,190,5.4,74,1.9,2240,63.9,1353,38.6,16,0.5,109,3.1,1264,36.1,2,0.1,1631,46.5,95,2.7,1825,52.1,13,6.5,114,57.3
"025904",0,0,0,0,1,5.9,10,58.8,7,41.2,17,100,0,0,7,41.2,1,5.9,215,1,0.5,3,1.4,0,0,117,54.4,53,24.7,4,1.9,3,1.4,98,45.6,0,0,90,41.9,2,0.9,152,70.7,2,11.8,8,47.1
"025905",0,0,0,0,0,0,11,100,0,0,11,100,0,0,0,0,0,0,259,0,0,1,0.4,0,0,139,53.7,56,21.6,1,0.4,9,3.5,120,46.3,0,0,82,31.7,2,0.8,199,76.8,1,9.1,11,100
"025906",0,0,0,0,0,0,19,100,0,0,19,100,0,0,1,5.3,0,0,211,0,0,1,0.5,0,0,146,69.2,21,10,0,0,0,0,65,30.8,0,0,78,37,9,4.3,180,85.3,0,0,18,94.7
"025908",0,0,0,0,0,0,6,75,2,25,8,100,0,0,2,25,0,0,177,0,0,0,0,1,0.4,122,68.9,37,20.9,0,0,3,1.7,55,31.1,0,0,58,32.8,3,1.7,137,77.4,1,12.5,6,75
"025909",0,0,1,1.3,0,0,65,83.3,13,16.7,78,100,1,1.3,12,15.4,1,1.3,1168,17,1.5,19,1.6,15,1.2,534,45.7,262,22.4,2,0.2,20,1.7,634,54.3,1,0.1,450,38.5,20,1.7,847,72.5,6,7.7,63,80.8
"026901",2,1.7,1,0.9,0,0,101,86.3,16,13.7,117,100,15,12.8,26,22.2,1,0.9,1766,8,0.5,174,9.9,25,1.3,957,54.2,618,35,5,0.3,207,11.7,809,45.8,0,0,724,41,28,1.6,933,52.8,11,9.4,72,61.5
"026902",0,0,0,0,0,0,21,53.8,18,46.2,39,100,7,17.9,16,41,1,2.6,511,0,0,127,24.9,18,3.2,386,75.5,165,32.3,2,0.4,42,8.2,125,24.5,0,0,314,61.4,18,3.5,199,38.9,13,33.3,15,38.5
"026903",1,3.2,0,0,0,0,26,83.9,5,16.1,31,100,9,29,5,16.1,0,0,503,0,0,155,30.8,5,0.9,333,66.2,126,25,1,0.2,19,3.8,170,33.8,0,0,313,62.2,6,1.2,215,42.7,3,9.7,16,51.6
"027903",5,2.3,1,0.5,0,0,187,85.8,31,14.2,218,100,5,2.3,47,21.6,2,0.9,3218,9,0.3,43,1.3,49,1.4,1887,58.6,941,29.2,15,0.5,220,6.8,1331,41.4,2,0.1,1272,39.5,65,2,2143,66.6,28,12.8,158,72.5
"027904",4,1.5,1,0.4,0,0,210,78.9,56,21.1,266,100,2,0.8,87,32.7,4,1.5,3993,25,0.6,104,2.6,104,2.4,2431,60.9,1724,43.2,15,0.4,537,13.4,1562,39.1,17,0.4,1839,46.1,47,1.2,2061,51.6,24,9,168,63.2
"028902",6,1.9,1,0.3,0,0,248,77.5,72,22.5,320,100,16,5,191,59.7,3,0.9,5113,17,0.3,247,4.8,136,2.5,3594,70.3,3462,67.7,19,0.4,691,13.5,1519,29.7,1,0,2881,56.3,79,1.5,1288,25.2,29,9.1,103,32.2
"028903",2,2.6,0,0,0,0,71,91,7,9,78,100,5,6.4,48,61.5,0,0,1427,1,0.1,99,6.9,9,0.6,1035,72.5,876,61.4,3,0.2,179,12.5,392,27.5,0,0,932,65.3,18,1.3,430,30.1,6,7.7,23,29.5
"028906",0,0,0,0,0,0,9,75,3,25,12,100,0,0,6,50,0,0,176,0,0,14,8,0,0,126,71.6,81,46,2,1.1,4,2.3,50,28.4,0,0,49,27.8,2,1.1,77,43.8,1,8.3,6,50
"029901",5,1.8,18,6.6,0,0,212,77.7,61,22.3,273,100,5,1.8,151,55.3,1,0.4,4278,220,5.1,77,1.8,97,2.1,2617,61.2,2656,62.1,12,0.3,418,9.8,1661,38.8,2,0,2194,51.3,35,0.8,1276,29.8,24,8.8,93,34.1
"030901",0,0,0,0,0,0,21,100,0,0,21,100,0,0,4,19,0,0,337,1,0.3,0,0,1,0.3,213,63.2,29,8.6,3,0.9,9,2.7,124,36.8,0,0,160,47.5,2,0.6,302,89.6,0,0,17,81
"030902",3,3.4,0,0,0,0,64,71.9,25,28.1,89,100,0,0,9,10.1,0,0,1448,2,0.1,16,1.1,19,1.2,683,47.2,203,14,1,0.1,6,0.4,765,52.8,1,0.1,663,45.8,29,2,1196,82.6,13,14.6,77,86.5
"030903",0,0,0,0,0,0,16,84.2,3,15.8,19,100,0,0,4,21.1,0,0,323,2,0.6,2,0.6,0,0,229,70.9,71,22,0,0,5,1.5,94,29.1,0,0,156,48.3,1,0.3,247,76.5,3,15.8,15,78.9
"030906",0,0,0,0,0,0,11,57.9,8,42.1,19,100,0,0,3,15.8,0,0,345,3,0.9,3,0.9,1,0.2,168,48.7,40,11.6,1,0.3,0,0,177,51.3,0,0,110,31.9,14,4.1,284,82.3,6,31.6,16,84.2
"031803",0,0,0,0,0,0,8,100,0,0,8,100,1,12.5,7,87.5,0,0,442,5,1.1,3,0.7,0,0,360,81.4,413,93.4,0,0,87,19.7,82,18.6,0,0,188,42.5,1,0.2,20,4.5,0,0,0,0
"031901",0,0,7,0.2,0,0,2485,87.8,346,12.2,2831,100,2,0.1,2784,98.3,0,0,49314,95,0.2,34,0.1,591,1.1,47403,96.1,48697,98.7,7,0,15152,30.7,1911,3.9,5,0,31985,64.9,5,0,471,1,306,10.8,38,1.3
"031903",3,0.3,7,0.6,0,0,979,85.3,169,14.7,1148,100,7,0.6,1012,88.2,1,0.1,18475,111,0.6,87,0.5,693,3.5,14551,78.8,16890,91.4,31,0.2,2607,14.1,3924,21.2,5,0,10238,55.4,27,0.1,1324,7.2,92,8,118,10.3
"031905",1,0.5,0,0,0,0,206,95.8,9,4.2,215,100,0,0,207,96.3,0,0,3597,2,0.1,3,0.1,55,1.4,2917,81.1,3472,96.5,6,0.2,489,13.6,680,18.9,0,0,1860,51.7,7,0.2,107,3,16,7.4,7,3.3
"031906",1,0.2,1,0.2,0,0,611,96.4,23,3.6,634,100,1,0.2,612,96.5,0,0,10523,18,0.2,20,0.2,101,0.9,7973,75.8,10131,96.3,13,0.1,2193,20.8,2550,24.2,1,0,4683,44.5,9,0.1,331,3.1,26,4.1,19,3
"031909",1,0.7,2,1.4,0,0,124,86.7,19,13.3,143,100,1,0.7,121,84.6,1,0.7,2637,8,0.3,11,0.4,60,2.1,2360,89.5,2405,91.2,9,0.3,883,33.5,277,10.5,0,0,1783,67.6,14,0.5,190,7.2,10,7,17,11.9
"031911",0,0,0,0,0,0,99,75.6,32,24.4,131,100,0,0,128,97.7,0,0,2168,0,0,2,0.1,35,1.5,1867,86.1,2096,96.7,1,0,312,14.4,301,13.9,0,0,1347,62.1,1,0,68,3.1,15,11.5,3,2.3
"031912",0,0,1,0.2,0,0,555,84.7,100,15.3,655,100,0,0,650,99.2,0,0,11010,5,0,5,0,338,2.7,9136,83,10900,99,1,0,2555,23.2,1874,17,0,0,7036,63.9,12,0.1,87,0.8,38,5.8,4,0.6
"031913",0,0,0,0,0,0,30,85.7,5,14.3,35,100,0,0,35,100,0,0,727,0,0,0,0,6,0.8,698,96,719,98.9,0,0,303,41.7,29,4,0,0,520,71.5,0,0,8,1.1,1,2.9,0,0
"031914",0,0,0,0,0,0,79,83.2,16,16.8,95,100,1,1.1,90,94.7,0,0,1170,0,0,1,0.1,38,2.9,1125,96.2,1161,99.2,0,0,174,14.9,45,3.8,0,0,795,67.9,0,0,8,0.7,16,16.8,4,4.2
"031916",2,0.4,50,8.8,1,0.2,540,94.9,29,5.1,569,100,10,1.8,464,81.5,3,0.5,3353,361,10.8,36,1.1,29,0.8,2027,60.5,2737,81.6,1,0,57,1.7,1326,39.5,0,0,883,26.3,28,0.8,190,5.7,5,0.9,39,6.9
"032902",4,2.3,1,0.6,0,0,127,73.8,45,26.2,172,100,41,23.8,65,37.8,0,0,2449,24,1,423,17.3,46,1.7,1932,78.9,931,38,14,0.6,372,15.2,517,21.1,4,0.2,1339,54.7,60,2.4,993,40.5,18,10.5,61,35.5
"033901",0,0,0,0,0,0,9,100,0,0,9,100,0,0,1,11.1,0,0,134,1,0.7,1,0.7,0,0,41,30.6,16,11.9,0,0,2,1.5,93,69.4,0,0,34,25.4,3,2.2,113,84.3,1,11.1,8,88.9
"033902",0,0,0,0,0,0,24,54.5,20,45.5,44,100,0,0,2,4.5,1,2.3,670,3,0.4,8,1.2,2,0.3,151,22.5,53,7.9,3,0.4,3,0.4,519,77.5,1,0.1,157,23.4,6,0.9,596,89,9,20.5,41,93.2
"033904",1,3.7,0,0,0,0,24,88.9,3,11.1,27,100,0,0,0,0,0,0,378,0,0,0,0,0,0,161,42.6,47,12.4,2,0.5,0,0,217,57.4,0,0,116,30.7,4,1.1,325,86,1,3.7,26,96.3
"034901",3,2.5,1,0.8,1,0.8,94,77,28,23,122,100,46,37.7,9,7.4,2,1.6,1825,10,0.5,613,33.6,78,3.9,1177,64.5,127,7,10,0.5,36,2,648,35.5,2,0.1,779,42.7,42,2.3,1021,55.9,13,10.7,60,49.2
"034902",0,0,0,0,0,0,4,44.4,5,55.6,9,100,1,11.1,0,0,0,0,152,0,0,24,15.8,2,1.4,134,88.2,18,11.8,1,0.7,0,0,18,11.8,0,0,69,45.4,10,6.6,99,65.1,2,22.2,8,88.9
"034903",0,0,0,0,0,0,65,87.8,9,12.2,74,100,8,10.8,9,12.2,1,1.4,1204,4,0.3,161,13.4,17,1.3,695,57.7,117,9.7,3,0.2,41,3.4,509,42.3,1,0.1,470,39,51,4.2,867,72,7,9.5,56,75.7
"034905",1,1.6,0,0,0,0,46,75.4,15,24.6,61,100,13,21.3,3,4.9,0,0,751,12,1.6,157,20.9,16,1.8,550,73.2,70,9.3,1,0.1,26,3.5,201,26.8,0,0,373,49.7,19,2.5,492,65.5,7,11.5,44,72.1
"034906",1,3,0,0,0,0,19,57.6,14,42.4,33,100,1,3,3,9.1,0,0,411,2,0.5,5,1.2,2,0.5,168,40.9,3,0.7,1,0.2,0,0,243,59.1,0,0,183,44.5,5,1.2,395,96.1,4,12.1,28,84.8
"034907",1,1.2,0,0,0,0,75,88.2,10,11.8,85,100,10,11.8,3,3.5,2,2.4,1015,5,0.5,144,14.2,16,1.4,561,55.3,36,3.5,7,0.7,5,0.5,454,44.7,0,0,485,47.8,39,3.8,784,77.2,11,12.9,69,81.2
"034909",0,0,0,0,0,0,18,81.8,4,18.2,22,100,0,0,0,0,0,0,265,4,1.5,3,1.1,8,2.6,153,57.7,10,3.8,4,1.5,3,1.1,112,42.3,0,0,116,43.8,2,0.8,242,91.3,2,9.1,22,100
"035901",0,0,0,0,0,0,56,90.3,6,9.7,62,100,3,4.8,50,80.6,0,0,1231,4,0.3,18,1.5,37,2.7,1099,89.3,1051,85.4,0,0,232,18.8,132,10.7,0,0,745,60.5,5,0.4,153,12.4,7,11.3,9,14.5
"035902",0,0,0,0,0,0,19,100,0,0,19,100,0,0,19,100,0,0,250,0,0,4,1.6,2,0.6,228,91.2,241,96.4,0,0,19,7.6,22,8.8,0,0,164,65.6,2,0.8,3,1.2,0,0,0,0
"035903",0,0,0,0,0,0,19,100,0,0,19,100,0,0,0,0,1,5.3,227,0,0,2,0.9,0,0,49,21.6,28,12.3,2,0.9,6,2.6,178,78.4,0,0,35,15.4,1,0.4,194,85.5,0,0,18,94.7
"036901",7,8.6,2,2.5,0,0,65,80.2,16,19.8,81,100,17,21,18,22.2,0,0,1228,30,2.4,175,14.3,20,1.6,662,53.9,372,30.3,9,0.7,118,9.6,566,46.1,0,0,568,46.3,38,3.1,604,49.2,7,8.6,37,45.7
"036902",6,2.1,2,0.7,0,0,261,90.3,28,9.7,289,100,7,2.4,57,19.7,3,1,4676,38,0.8,140,3,36,0.7,937,20,974,20.8,26,0.6,119,2.5,3739,80,0,0,1202,25.7,84,1.8,3414,73,12,4.2,214,74
"036903",0,0,0,0,0,0,58,73.4,21,26.6,79,100,5,6.3,22,27.8,0,0,1409,15,1.1,107,7.6,13,0.9,790,56.1,543,38.5,0,0,297,21.1,619,43.9,0,0,685,48.6,27,1.9,717,50.9,12,15.2,52,65.8
"037901",1,3,0,0,0,0,24,72.7,9,27.3,33,100,12,36.4,2,6.1,0,0,649,2,0.3,168,25.9,1,0.1,466,71.8,189,29.1,0,0,77,11.9,183,28.2,0,0,385,59.3,27,4.2,263,40.5,4,12.1,18,54.5
"037904",2,0.9,3,1.4,0,0,174,80.6,42,19.4,216,100,46,21.3,87,40.3,0,0,4938,24,0.5,837,17,95,1.8,3979,80.6,2442,49.5,17,0.3,1215,24.6,959,19.4,5,0.1,3315,67.1,109,2.2,1504,30.5,21,9.7,78,36.1
"037907",1,0.8,4,3.1,0,0,72,56.7,55,43.3,127,100,14,11,16,12.6,0,0,2225,7,0.3,325,14.6,30,1.3,1354,60.9,336,15.1,10,0.4,127,5.7,871,39.1,0,0,995,44.7,65,2.9,1482,66.6,24,18.9,92,72.4
"037908",0,0,0,0,0,0,31,83.8,6,16.2,37,100,3,8.1,23,62.2,0,0,510,3,0.6,21,4.1,4,0.8,481,94.3,421,82.5,1,0.2,163,32,29,5.7,0,0,338,66.3,4,0.8,60,11.8,9,24.3,11,29.7
"037909",0,0,0,0,0,0,13,68.4,6,31.6,19,100,4,21.1,0,0,0,0,317,0,0,29,9.1,6,1.7,212,66.9,28,8.8,0,0,13,4.1,105,33.1,0,0,186,58.7,13,4.1,247,77.9,5,26.3,15,78.9
"038901",3,4.2,0,0,0,0,56,78.9,15,21.1,71,100,5,7,22,31,1,1.4,1128,17,1.5,56,5,21,1.7,648,57.4,417,37,8,0.7,33,2.9,480,42.6,1,0.1,398,35.3,20,1.8,609,54,13,18.3,40,56.3
"039902",0,0,0,0,0,0,60,80,15,20,75,100,0,0,3,4,2,2.7,948,2,0.2,6,0.6,8,0.8,419,44.2,74,7.8,10,1.1,6,0.6,529,55.8,0,0,343,36.2,29,3.1,827,87.2,3,4,70,93.3
"039903",0,0,0,0,0,0,23,88.5,3,11.5,26,100,0,0,5,19.2,0,0,508,0,0,3,0.6,0,0,235,46.3,54,10.6,9,1.8,5,1,273,53.7,0,0,123,24.2,16,3.1,426,83.9,2,7.7,21,80.8
"039904",1,8.3,0,0,0,0,10,83.3,2,16.7,12,100,0,0,0,0,0,0,144,0,0,0,0,0,0,62,43.1,6,4.2,4,2.8,0,0,82,56.9,0,0,61,42.4,8,5.6,126,87.5,2,16.7,11,91.7
"039905",0,0,0,0,0,0,8,88.9,1,11.1,9,100,0,0,1,11.1,0,0,106,0,0,0,0,0,0,40,37.7,3,2.8,1,0.9,0,0,66,62.3,0,0,35,33,0,0,102,96.2,2,22.2,8,88.9
"040901",0,0,0,0,0,0,16,80,4,20,20,100,2,10,16,80,0,0,449,0,0,12,2.7,23,4.8,414,92.2,388,86.4,0,0,81,18,35,7.8,0,0,270,60.1,2,0.4,47,10.5,4,20,2,10
"040902",0,0,0,0,0,0,13,81.3,3,18.8,16,100,0,0,3,18.8,0,0,370,1,0.3,9,2.4,0,0,197,53.2,169,45.7,1,0.3,10,2.7,173,46.8,2,0.5,151,40.8,8,2.2,180,48.6,2,12.5,13,81.3
"041901",0,0,0,0,0,0,16,84.2,3,15.8,19,100,0,0,5,26.3,0,0,272,1,0.4,0,0,3,1,141,51.8,93,34.2,0,0,9,3.3,131,48.2,0,0,102,37.5,1,0.4,177,65.1,0,0,14,73.7
"041902",0,0,0,0,0,0,17,100,0,0,17,100,0,0,3,17.6,0,0,241,0,0,0,0,5,1.9,145,60.2,86,35.7,0,0,3,1.2,96,39.8,0,0,106,44,1,0.4,154,63.9,0,0,14,82.4
"042901",1,2,0,0,0,0,41,80.4,10,19.6,51,100,1,2,20,39.2,0,0,880,6,0.7,26,3,13,1.3,515,58.5,230,26.1,7,0.8,9,1,365,41.5,0,0,422,48,29,3.3,582,66.1,9,17.6,29,56.9
"042903",0,0,0,0,0,0,16,80,4,20,20,100,1,5,9,45,1,5,245,0,0,10,4.1,0,0,175,71.4,79,32.2,3,1.2,0,0,70,28.6,0,0,123,50.2,6,2.4,147,60,3,15,9,45
"042905",0,0,0,0,0,0,8,72.7,3,27.3,11,100,0,0,2,18.2,0,0,148,0,0,0,0,0,0,21,14.2,33,22.3,0,0,0,0,127,85.8,0,0,20,13.5,1,0.7,114,77,3,27.3,9,81.8
"043801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1022,182,17.8,96,9.4,0,0,74,7.2,157,15.4,9,0.9,13,1.3,948,92.8,2,0.2,149,14.6,50,4.9,526,51.5,.,.,.,.
"043901",50,3.8,119,9.2,4,0.3,1175,90.4,125,9.6,1300,100,128,9.8,203,15.6,7,0.5,20262,3115,15.4,2181,10.8,106,0.5,3223,15.9,2577,12.7,124,0.6,1270,6.3,17039,84.1,69,0.3,4884,24.1,875,4.3,11321,55.9,128,9.8,789,60.7
"043902",5,3.2,0,0,1,0.6,129,83.2,26,16.8,155,100,12,7.7,26,16.8,3,1.9,2578,21,0.8,194,7.5,23,0.8,1159,45,790,30.6,16,0.6,274,10.6,1419,55,1,0,920,35.7,78,3,1478,57.3,17,11,108,69.7
"043903",2,1.4,0,0,0,0,137,92.6,11,7.4,148,100,2,1.4,40,27,1,0.7,2071,14,0.7,73,3.5,21,1,619,29.9,530,25.6,19,0.9,118,5.7,1452,70.1,0,0,594,28.7,76,3.7,1359,65.6,16,10.8,103,69.6
"043904",2,2.1,0,0,0,0,63,67,31,33,94,100,7,7.4,19,20.2,0,0,1527,9,0.6,58,3.8,21,1.3,806,52.8,489,32,15,1,102,6.7,721,47.2,0,0,488,32,24,1.6,932,61,10,10.6,66,70.2
"043905",34,1.5,236,10.6,4,0.2,1947,87.2,287,12.8,2234,100,328,14.7,374,16.7,18,0.8,45892,7087,15.4,4851,10.6,196,0.4,5193,11.3,6806,14.8,271,0.6,2027,4.4,40699,88.7,46,0.1,8710,19,1467,3.2,25364,55.3,134,6,1240,55.5
